ZipCode,Latitude,Longitude,State,City,County Name,CountyFIPS,StateFIPS
62546,39.434881,-89.405886,IL,MORRISONVILLE,CHRISTIAN,21,17
47922,40.88135,-87.357942,IN,BROOK,NEWTON,111,18
74061,36.556766,-95.905396,OK,RAMONA,WASHINGTON,147,40
75479,33.6007,-96.319403,TX,SAVOY,FANNIN,147,48
67020,38.021516,-97.674455,KS,BURRTON,HARVEY,79,20
29911,32.927705,-81.143043,SC,BRUNSON,HAMPTON,49,45
15550,39.988308,-78.653492,PA,MANNS CHOICE,BEDFORD,9,42
61849,40.015445,-87.974968,IL,HOMER,CHAMPAIGN,19,17
42049,36.536406,-88.327334,KY,HAZEL,CALLOWAY,35,21
16258,41.230496,-79.29176,PA,STRATTANVILLE,CLARION,31,42
62360,39.81601,-91.30153,IL,PAYSON,ADAMS,1,17
38334,35.3464,-88.574799,TN,FINGER,MCNAIRY,109,47
14005,42.917547,-78.270016,NY,ALEXANDER,GENESEE,37,36
18321,41.016106,-75.294177,PA,BARTONSVILLE,MONROE,89,42
56243,45.141616,-94.680664,MN,GROVE CITY,MEEKER,93,27
25512,38.202212,-82.3291,WV,EAST LYNN,WAYNE,99,54
13343,43.728873,-75.282145,NY,GLENFIELD,LEWIS,49,36
52227,41.902836,-91.556896,IA,ELY,LINN,113,19
2898,41.522184,-71.66979,RI,WYOMING,WASHINGTON,9,44
8732,39.941114,-74.141774,NJ,ISLAND HEIGHTS,OCEAN,29,34
61031,41.837487,-89.303721,IL,FRANKLIN GROVE,LEE,103,17
54613,44.06713,-89.903293,WI,ARKDALE,ADAMS,1,55
74450,35.631552,-95.51922,OK,OKTAHA,MUSKOGEE,101,40
3449,42.975414,-71.996236,NH,HANCOCK,HILLSBOROUGH,11,33
4460,45.64938,-68.578972,ME,MEDWAY,PENOBSCOT,19,23
59041,45.484897,-109.027291,MT,JOLIET,CARBON,9,30
25043,38.470046,-80.999716,WV,CLAY,CLAY,15,54
53006,43.616986,-88.524943,WI,BROWNSVILLE,DODGE,27,55
43760,39.892488,-82.177917,OH,MOUNT PERRY,PERRY,127,39
13111,43.257336,-76.624932,NY,MARTVILLE,CAYUGA,11,36
71422,32.059582,-92.65042,LA,DODSON,WINN,127,22
56331,45.651109,-94.665006,MN,FREEPORT,STEARNS,145,27
14814,42.15821,-76.953829,NY,BIG FLATS,CHEMUNG,15,36
3467,42.973622,-72.443608,NH,WESTMORELAND,CHESHIRE,5,33
87036,34.45227,-106.286444,NM,MOUNTAINAIR,TORRANCE,57,35
93608,36.528589,-120.322923,CA,CANTUA CREEK,FRESNO,19,6
61740,40.886188,-88.863356,IL,FLANAGAN,LIVINGSTON,105,17
61818,39.884615,-88.723882,IL,CERRO GORDO,PIATT,147,17
54670,43.834479,-90.497992,WI,WILTON,MONROE,81,55
28464,34.776228,-78.021058,NC,TEACHEY,DUPLIN,61,37
4634,44.621614,-68.225326,ME,FRANKLIN,HANCOCK,9,23
28434,34.475063,-78.449038,NC,COUNCIL,BLADEN,17,37
43534,41.352098,-83.941317,OH,MC CLURE,HENRY,69,39
28439,34.304215,-79.019428,NC,FAIR BLUFF,COLUMBUS,47,37
4289,44.323037,-70.537036,ME,WEST PARIS,OXFORD,17,23
70750,30.553667,-91.7852,LA,KROTZ SPRINGS,SAINT LANDRY,97,22
76671,32.057134,-97.590098,TX,MORGAN,BOSQUE,35,48
43933,39.948402,-80.89135,OH,JACOBSBURG,BELMONT,13,39
15376,40.102491,-80.478898,PA,WEST ALEXANDER,WASHINGTON,125,42
18355,41.076226,-75.345358,PA,SCOTRUN,MONROE,89,42
3462,42.892796,-72.403298,NH,SPOFFORD,CHESHIRE,5,33
39361,32.973056,-88.543684,MS,SHUQUALAK,NOXUBEE,103,28
36353,31.504582,-85.34007,AL,NEWVILLE,HENRY,67,1
76093,32.228346,-97.404699,TX,RIO VISTA,JOHNSON,251,48
16256,40.85975,-79.138728,PA,SMICKSBURG,INDIANA,63,42
60180,42.21776,-88.519142,IL,UNION,MCHENRY,111,17
85533,33.357203,-109.271194,AZ,CLIFTON,GREENLEE,11,4
29014,34.538892,-81.118985,SC,BLACKSTOCK,CHESTER,23,45
52316,41.540575,-92.067491,IA,NORTH ENGLISH,IOWA,95,19
52042,42.66758,-91.376154,IA,EDGEWOOD,CLAYTON,43,19
12155,42.597181,-74.829074,NY,SCHENEVUS,OTSEGO,77,36
52203,41.817926,-91.863264,IA,AMANA,IOWA,95,19
28689,36.041314,-80.91722,NC,UNION GROVE,IREDELL,97,37
1266,42.288658,-73.377778,MA,WEST STOCKBRIDGE,BERKSHIRE,3,25
82514,43.029622,-108.903592,WY,FORT WASHAKIE,FREMONT,13,56
64624,39.582977,-93.758124,MO,BRAYMER,CALDWELL,25,29
48445,43.95332,-83.002851,MI,KINDE,HURON,63,26
14024,42.574541,-78.246684,NY,BLISS,WYOMING,121,36
24594,36.650764,-79.186736,VA,SUTHERLIN,PITTSYLVANIA,143,51
95389,37.74796,-119.523649,CA,YOSEMITE NATIONAL PARK,MARIPOSA,43,6
77417,29.45618,-95.979182,TX,BEASLEY,FORT BEND,157,48
62964,37.134863,-89.215393,IL,MOUNDS,PULASKI,153,17
80440,39.16267,-105.963302,CO,FAIRPLAY,PARK,93,8
54156,45.611302,-87.93189,WI,PEMBINE,MARINETTE,75,55
60924,40.565552,-87.889103,IL,CISSNA PARK,IROQUOIS,75,17
10986,41.280132,-73.988315,NY,TOMKINS COVE,ROCKLAND,87,36
79111,35.220238,-101.69758,TX,AMARILLO,POTTER,375,48
68876,40.799149,-98.75631,NE,SHELTON,BUFFALO,19,31
51559,41.45531,-95.668139,IA,NEOLA,POTTAWATTAMIE,155,19
54128,44.87725,-88.795749,WI,GRESHAM,SHAWANO,115,55
39752,33.530031,-89.146942,MS,MATHISTON,WEBSTER,155,28
50109,41.764,-93.826914,IA,GRANGER,DALLAS,49,19
20620,38.231368,-76.522868,MD,CALLAWAY,SAINT MARYS,37,24
1341,42.509748,-72.699049,MA,CONWAY,FRANKLIN,11,25
73759,36.82116,-97.669586,OK,MEDFORD,GRANT,53,40
72142,34.710004,-92.073256,AR,SCOTT,PULASKI,119,5
12958,44.95903,-73.587016,NY,MOOERS,CLINTON,19,36
14028,43.312678,-78.736818,NY,BURT,NIAGARA,63,36
95329,37.687243,-120.406068,CA,LA GRANGE,STANISLAUS,99,6
66401,38.974644,-96.316518,KS,ALMA,WABAUNSEE,197,20
68770,42.579373,-96.757726,NE,PONCA,DIXON,51,31
60966,40.76901,-87.589407,IL,SHELDON,IROQUOIS,75,17
13775,42.345917,-75.148646,NY,FRANKLIN,DELAWARE,25,36
24818,37.589816,-81.674974,WV,BRENTON,WYOMING,109,54
56336,45.803011,-94.830544,MN,GREY EAGLE,TODD,153,27
68057,41.65525,-96.713472,NE,SCRIBNER,DODGE,53,31
44826,41.224842,-82.492472,OH,COLLINS,HURON,77,39
47163,38.541364,-85.660698,IN,OTISCO,CLARK,19,18
16239,41.459765,-79.082194,PA,MARIENVILLE,FOREST,53,42
74022,36.92319,-95.905453,OK,COPAN,WASHINGTON,147,40
13433,43.587208,-75.236273,NY,PORT LEYDEN,LEWIS,49,36
27507,36.495826,-78.554822,NC,BULLOCK,GRANVILLE,77,37
72136,35.242859,-92.028734,AR,ROMANCE,WHITE,145,5
14550,42.678996,-78.100146,NY,SILVER SPRINGS,WYOMING,121,36
14145,42.731855,-78.445162,NY,STRYKERSVILLE,WYOMING,121,36
59050,45.280199,-107.85497,MT,LODGE GRASS,BIG HORN,3,30
66451,38.64493,-95.656209,KS,LYNDON,OSAGE,139,20
30516,34.376711,-83.036291,GA,BOWERSVILLE,HART,147,13
68836,40.7209,-99.364913,NE,ELM CREEK,BUFFALO,19,31
71960,34.484883,-93.775892,AR,NORMAN,MONTGOMERY,97,5
62330,40.562223,-91.125454,IL,DALLAS CITY,HANCOCK,67,17
54424,45.284502,-89.205678,WI,DEERBROOK,LANGLADE,67,55
87535,35.609116,-105.788304,NM,GLORIETA,SANTA FE,49,35
23960,37.320331,-78.551204,VA,PROSPECT,PRINCE EDWARD,147,51
61087,42.476287,-89.988668,IL,WARREN,JO DAVIESS,85,17
41183,38.550957,-82.734762,KY,WORTHINGTON,GREENUP,89,21
95638,38.343778,-121.138638,CA,HERALD,SACRAMENTO,67,6
44427,40.719655,-80.938946,OH,KENSINGTON,COLUMBIANA,29,39
12062,42.528672,-73.504613,NY,EAST NASSAU,RENSSELAER,83,36
66517,39.111716,-96.721945,KS,OGDEN,RILEY,161,20
43913,40.266088,-80.637064,OH,BRILLIANT,JEFFERSON,81,39
36005,31.810721,-85.761834,AL,BANKS,PIKE,109,1
74930,35.114571,-94.787418,OK,BOKOSHE,LE FLORE,79,40
13679,44.337791,-75.751838,NY,REDWOOD,JEFFERSON,45,36
27562,35.641473,-78.967191,NC,NEW HILL,WAKE,183,37
43739,39.90831,-82.293557,OH,GLENFORD,PERRY,127,39
56465,46.521638,-94.11098,MN,MERRIFIELD,CROW WING,35,27
57437,45.767149,-99.572613,SD,EUREKA,MCPHERSON,89,46
55751,47.402721,-92.653994,MN,IRON,SAINT LOUIS,137,27
52041,42.523571,-91.255413,IA,EARLVILLE,DELAWARE,55,19
10162,40.769414,-73.950358,NY,NEW YORK,NEW YORK,61,36
54547,46.204974,-90.116652,WI,MERCER,IRON,51,55
74766,34.15844,-94.980886,OK,WRIGHT CITY,MCCURTAIN,89,40
42461,37.820863,-87.866592,KY,UNIONTOWN,UNION,225,21
72013,35.431884,-92.408974,AR,BEE BRANCH,VAN BUREN,141,5
24951,37.488786,-80.59752,WV,LINDSIDE,MONROE,63,54
50244,41.85648,-93.658862,IA,SLATER,STORY,169,19
30322,33.795903,-84.328337,GA,ATLANTA,DEKALB,89,13
25140,37.860258,-81.557869,WV,NAOMA,RALEIGH,81,54
76636,32.149005,-97.250764,TX,COVINGTON,HILL,217,48
22742,38.460762,-77.71565,VA,SUMERDUCK,FAUQUIER,61,51
74951,35.174606,-94.686991,OK,PANAMA,LE FLORE,79,40
56266,44.401374,-94.91646,MN,MORGAN,REDWOOD,127,27
93266,36.130746,-119.811357,CA,STRATFORD,KINGS,31,6
50635,42.187821,-92.693846,IA,GLADBROOK,TAMA,171,19
56009,43.632702,-93.568589,MN,ALDEN,FREEBORN,47,27
36758,32.618788,-86.891513,AL,PLANTERSVILLE,DALLAS,47,1
57764,43.269206,-102.764837,SD,OGLALA,SHANNON,113,46
58784,48.32611,-102.422551,ND,STANLEY,MOUNTRAIL,61,38
13843,42.515638,-75.375592,NY,SOUTH NEW BERLIN,CHENANGO,17,36
42732,37.605436,-86.115657,KY,EASTVIEW,HARDIN,93,21
57382,44.102148,-98.679331,SD,WESSINGTON SPRINGS,JERAULD,73,46
47995,40.757934,-87.007444,IN,WOLCOTT,WHITE,181,18
51526,41.377675,-95.89634,IA,CRESCENT,POTTAWATTAMIE,155,19
62281,38.708873,-89.791702,IL,SAINT JACOB,MADISON,119,17
24435,37.877015,-79.294542,VA,FAIRFIELD,ROCKBRIDGE,163,51
82410,44.363715,-108.199765,WY,BASIN,BIG HORN,3,56
67074,37.664805,-96.712335,KS,LEON,BUTLER,15,20
36046,31.992347,-86.335366,AL,LAPINE,MONTGOMERY,101,1
12764,41.594995,-74.973611,NY,NARROWSBURG,SULLIVAN,105,36
21649,39.135612,-75.776344,MD,MARYDEL,CAROLINE,11,24
18832,41.665225,-76.536424,PA,MONROETON,BRADFORD,15,42
23043,37.567441,-76.349367,VA,DELTAVILLE,MIDDLESEX,119,51
1068,42.353309,-72.051399,MA,OAKHAM,WORCESTER,27,25
62932,37.899948,-89.218528,IL,ELKVILLE,JACKSON,77,17
1223,42.324078,-73.130876,MA,BECKET,BERKSHIRE,3,25
4983,44.835118,-70.230954,ME,STRONG,FRANKLIN,7,23
56726,48.681262,-96.180501,MN,GREENBUSH,ROSEAU,135,27
62544,39.71619,-89.002834,IL,MACON,MACON,115,17
23038,37.754721,-78.136475,VA,COLUMBIA,GOOCHLAND,75,51
28436,34.272167,-78.26213,NC,DELCO,COLUMBUS,47,37
73939,36.747218,-101.77009,OK,GOODWELL,TEXAS,139,40
76693,31.799261,-96.395567,TX,WORTHAM,FREESTONE,161,48
42733,37.336132,-85.189625,KY,ELK HORN,TAYLOR,217,21
12057,42.97649,-73.352712,NY,EAGLE BRIDGE,RENSSELAER,83,36
55415,44.974624,-93.256655,MN,MINNEAPOLIS,HENNEPIN,53,27
62693,39.954908,-89.520834,IL,WILLIAMSVILLE,SANGAMON,167,17
21623,39.13057,-75.964996,MD,CHURCH HILL,QUEEN ANNES,35,24
87415,36.84599,-108.102596,NM,FLORA VISTA,SAN JUAN,45,35
63837,36.432759,-89.993932,MO,CLARKTON,DUNKLIN,69,29
39332,32.317111,-89.022442,MS,HICKORY,NEWTON,101,28
26283,39.084298,-79.786023,WV,MONTROSE,RANDOLPH,83,54
62554,39.944577,-88.853385,IL,OREANA,MACON,115,17
13490,43.116139,-75.431483,NY,WESTMORELAND,ONEIDA,65,36
99402,46.171622,-117.103453,WA,ASOTIN,ASOTIN,3,53
37726,36.204167,-84.831914,TN,DEER LODGE,MORGAN,129,47
29351,34.389232,-81.817563,SC,JOANNA,LAURENS,59,45
62999,37.895709,-89.05163,IL,ZEIGLER,FRANKLIN,55,17
32420,30.646487,-85.389098,FL,ALFORD,JACKSON,63,12
79227,33.987764,-99.761493,TX,CROWELL,FOARD,155,48
66020,39.338942,-95.095595,KS,EASTON,LEAVENWORTH,103,20
50424,43.391944,-93.921642,IA,BUFFALO CENTER,WINNEBAGO,189,19
23123,37.642328,-78.295652,VA,NEW CANTON,BUCKINGHAM,29,51
49029,42.132551,-85.105381,MI,BURLINGTON,CALHOUN,25,26
4786,46.787579,-68.166406,ME,WASHBURN,AROOSTOOK,3,23
76265,33.744533,-97.541288,TX,SAINT JO,MONTAGUE,337,48
67480,38.939833,-97.410866,KS,SOLOMON,DICKINSON,41,20
56584,47.238338,-96.251557,MN,TWIN VALLEY,NORMAN,107,27
12993,44.192866,-73.442076,NY,WESTPORT,ESSEX,31,36
59063,45.67541,-109.0007,MT,PARK CITY,STILLWATER,95,30
5345,43.008875,-72.664267,VT,NEWFANE,WINDHAM,25,50
94304,37.404315,-122.167274,CA,PALO ALTO,SANTA CLARA,85,6
57442,45.057025,-100.130575,SD,GETTYSBURG,POTTER,107,46
76471,32.141268,-98.972102,TX,RISING STAR,EASTLAND,133,48
50130,42.303704,-93.679131,IA,JEWELL,HAMILTON,79,19
42713,37.365774,-85.878715,KY,BONNIEVILLE,HART,99,21
25517,38.077519,-82.456871,WV,GENOA,WAYNE,99,54
44404,41.329745,-80.558665,OH,BURGHILL,TRUMBULL,155,39
56628,47.695384,-93.548942,MN,BIGFORK,ITASCA,61,27
50602,42.738012,-92.790251,IA,ALLISON,BUTLER,23,19
54930,44.01762,-89.511636,WI,COLOMA,WAUSHARA,137,55
62086,38.966457,-89.577954,IL,SORENTO,BOND,5,17
40177,37.919316,-85.874559,KY,WEST POINT,HARDIN,93,21
99348,46.430173,-118.497824,WA,PRESCOTT,WALLA WALLA,71,53
72479,35.614561,-90.901938,AR,WEINER,POINSETT,111,5
70645,29.967291,-93.466584,LA,HACKBERRY,CAMERON,23,22
79043,34.392509,-102.121342,TX,HART,CASTRO,69,48
31824,32.0969,-84.541371,GA,PRESTON,WEBSTER,307,13
16650,40.108742,-78.284862,PA,HOPEWELL,BEDFORD,9,42
13428,42.920132,-74.541919,NY,PALATINE BRIDGE,MONTGOMERY,57,36
71643,34.033236,-91.530598,AR,GOULD,LINCOLN,79,5
42039,36.791141,-88.826873,KY,FANCY FARM,GRAVES,83,21
21635,39.327681,-75.840626,MD,GALENA,KENT,29,24
78872,28.949853,-99.940462,TX,LA PRYOR,ZAVALA,507,48
24946,38.203743,-80.253516,WV,HILLSBORO,POCAHONTAS,75,54
51458,42.31466,-95.235764,IA,ODEBOLT,SAC,161,19
56676,47.503732,-95.188974,MN,SHEVLIN,CLEARWATER,29,27
50261,41.46721,-93.937584,IA,VAN METER,DALLAS,49,19
13402,42.892163,-75.501701,NY,MADISON,MADISON,53,36
15732,40.723204,-79.223124,PA,CREEKSIDE,INDIANA,63,42
83213,43.53271,-113.307338,ID,ARCO,BUTTE,23,16
75847,31.342937,-95.106684,TX,KENNARD,HOUSTON,225,48
68745,42.460082,-97.09585,NE,LAUREL,CEDAR,27,31
45735,39.253704,-81.928896,OH,GUYSVILLE,ATHENS,9,39
15765,40.594882,-78.994074,PA,PENN RUN,INDIANA,63,42
35988,34.558996,-85.786626,AL,SYLVANIA,DE KALB,49,1
68666,41.099338,-97.512059,NE,STROMSBURG,POLK,143,31
52654,41.145029,-91.672878,IA,WAYLAND,HENRY,87,19
47470,38.784898,-86.666222,IN,WILLIAMS,LAWRENCE,93,18
29741,34.73114,-80.202394,SC,RUBY,CHESTERFIELD,25,45
27508,35.959052,-78.247241,NC,BUNN,FRANKLIN,69,37
68142,41.37049,-96.099394,NE,OMAHA,DOUGLAS,55,31
84523,38.856656,-111.059396,UT,FERRON,EMERY,15,49
27939,36.24389,-75.903803,NC,GRANDY,CURRITUCK,53,37
4668,45.185044,-67.566324,ME,PRINCETON,WASHINGTON,29,23
4732,46.674858,-68.510875,ME,ASHLAND,AROOSTOOK,3,23
68376,40.131093,-95.897827,NE,HUMBOLDT,RICHARDSON,147,31
46186,39.891392,-85.644775,IN,WILKINSON,HANCOCK,59,18
45054,39.461347,-84.064086,OH,OREGONIA,WARREN,165,39
14477,43.328851,-78.137431,NY,KENT,ORLEANS,73,36
15618,40.550953,-79.450046,PA,AVONMORE,WESTMORELAND,129,42
44455,40.781338,-80.603309,OH,ROGERS,COLUMBIANA,29,39
73050,35.927496,-97.25698,OK,LANGSTON,LOGAN,83,40
36035,31.815209,-86.127836,AL,GOSHEN,PIKE,109,1
54204,44.753902,-87.621656,WI,BRUSSELS,DOOR,29,55
47862,39.825238,-87.338423,IN,MONTEZUMA,PARKE,121,18
25286,38.621358,-81.414297,WV,WALTON,ROANE,87,54
16613,40.541398,-78.542314,PA,ASHVILLE,CAMBRIA,21,42
21794,39.292634,-76.973283,MD,WEST FRIENDSHIP,HOWARD,27,24
49759,45.412274,-84.107298,MI,MILLERSBURG,PRESQUE ISLE,141,26
60963,40.34318,-87.691931,IL,ROSSVILLE,VERMILION,183,17
41776,37.138222,-83.257337,KY,WOOTON,LESLIE,131,21
82082,41.253298,-104.162311,WY,PINE BLUFFS,LARAMIE,21,56
51005,42.717349,-95.436895,IA,AURELIA,CHEROKEE,35,19
25865,37.740794,-81.326117,WV,LESTER,RALEIGH,81,54
46763,41.300247,-85.236455,IN,LAOTTO,NOBLE,113,18
20759,39.162302,-76.927766,MD,FULTON,HOWARD,27,24
54541,45.550394,-88.659092,WI,LAONA,FOREST,41,55
68359,40.633184,-97.255028,NE,FRIEND,SALINE,151,31
54635,44.41239,-91.044084,WI,HIXTON,JACKSON,53,55
48878,43.709361,-84.768165,MI,ROSEBUSH,ISABELLA,73,26
49410,44.012725,-86.145682,MI,FOUNTAIN,MASON,105,26
95524,40.8151,-124.032775,CA,BAYSIDE,HUMBOLDT,23,6
12759,41.795164,-74.65241,NY,LOCH SHELDRAKE,SULLIVAN,105,36
14604,43.15686,-77.605191,NY,ROCHESTER,MONROE,55,36
78880,29.957004,-100.22751,TX,ROCKSPRINGS,EDWARDS,137,48
77872,30.931056,-96.098996,TX,NORTH ZULCH,MADISON,313,48
35574,33.610037,-87.977522,AL,KENNEDY,LAMAR,75,1
67561,38.107997,-98.078728,KS,NICKERSON,RENO,155,20
40815,36.775911,-83.240154,KY,CAWOOD,HARLAN,95,21
24931,37.915702,-80.60327,WV,CRAWLEY,GREENBRIER,25,54
24529,36.616007,-78.64354,VA,BUFFALO JUNCTION,MECKLENBURG,117,51
8310,39.528906,-74.902713,NJ,BUENA,ATLANTIC,1,34
60606,41.882934,-87.636843,IL,CHICAGO,COOK,31,17
5674,44.108529,-72.852488,VT,WARREN,WASHINGTON,23,50
35446,33.238311,-87.745537,AL,BUHL,TUSCALOOSA,125,1
73834,36.796831,-99.534628,OK,BUFFALO,HARPER,59,40
83612,44.946331,-116.559343,ID,COUNCIL,ADAMS,3,16
63448,40.04084,-91.546706,MO,LA GRANGE,LEWIS,111,29
49893,45.274534,-87.586014,MI,WALLACE,MENOMINEE,109,26
54539,45.794273,-89.571112,WI,LAKE TOMAHAWK,ONEIDA,85,55
46171,39.538564,-86.952716,IN,REELSVILLE,PUTNAM,133,18
65626,36.589892,-92.109557,MO,CAULFIELD,HOWELL,91,29
24603,37.320758,-82.239158,VA,BIG ROCK,BUCHANAN,27,51
47840,39.406106,-87.05519,IN,CENTERPOINT,CLAY,21,18
24079,37.049531,-80.160136,VA,COPPER HILL,FLOYD,63,51
43001,40.08851,-82.612354,OH,ALEXANDRIA,LICKING,89,39
61322,41.302453,-89.324422,IL,DEPUE,BUREAU,11,17
58746,48.74905,-102.125239,ND,KENMARE,WARD,101,38
68371,40.785614,-97.797416,NE,HENDERSON,YORK,185,31
12870,43.857074,-73.774615,NY,SCHROON LAKE,ESSEX,31,36
56446,46.114028,-95.099339,MN,EAGLE BEND,TODD,153,27
62823,38.513889,-88.3641,IL,CISNE,WAYNE,191,17
52237,42.364741,-91.266414,IA,HOPKINTON,DELAWARE,55,19
60150,41.913649,-88.884902,IL,MALTA,DEKALB,37,17
54648,43.830107,-90.647262,WI,NORWALK,MONROE,81,55
74840,35.257703,-96.809528,OK,EARLSBORO,POTTAWATOMIE,125,40
12789,41.712392,-74.57679,NY,WOODRIDGE,SULLIVAN,105,36
69165,41.335376,-101.325547,NE,SUTHERLAND,LINCOLN,111,31
61565,41.024392,-89.52383,IL,SPARLAND,MARSHALL,123,17
18629,41.496185,-76.165497,PA,MEHOOPANY,WYOMING,131,42
29726,34.863298,-81.226008,SC,MC CONNELLS,YORK,91,45
42274,36.948876,-86.607966,KY,ROCKFIELD,WARREN,227,21
4221,44.43451,-70.335724,ME,CANTON,OXFORD,17,23
67671,38.918326,-99.1323,KS,VICTORIA,ELLIS,51,20
61283,41.589796,-89.774464,IL,TAMPICO,WHITESIDE,195,17
24827,37.733736,-81.665244,WV,CYCLONE,WYOMING,109,54
62665,39.7537,-90.537661,IL,MEREDOSIA,MORGAN,137,17
41080,39.061318,-84.834166,KY,PETERSBURG,BOONE,15,21
49436,43.689679,-86.469367,MI,MEARS,OCEANA,127,26
70397,29.357536,-91.042896,LA,THERIOT,TERREBONNE,109,22
43443,41.46899,-83.464846,OH,LUCKEY,WOOD,173,39
49411,44.1048,-86.265164,MI,FREE SOIL,MASON,105,26
37059,35.964181,-85.906512,TN,DOWELLTOWN,DEKALB,41,47
95246,38.223338,-120.521164,CA,MOUNTAIN RANCH,CALAVERAS,9,6
47527,38.459167,-86.782764,IN,DUBOIS,DUBOIS,37,18
64863,36.565178,-94.5842,MO,SOUTH WEST CITY,MCDONALD,119,29
16912,41.638405,-77.114612,PA,BLOSSBURG,TIOGA,117,42
76454,32.223251,-98.701392,TX,GORMAN,EASTLAND,133,48
51241,43.437681,-96.46574,IA,LARCHWOOD,LYON,119,19
21780,39.675532,-77.46732,MD,SABILLASVILLE,FREDERICK,21,24
68640,41.453191,-97.824714,NE,GENOA,NANCE,125,31
67119,37.223666,-97.177167,KS,OXFORD,SUMNER,191,20
76487,32.96909,-97.887978,TX,POOLVILLE,PARKER,367,48
37023,36.583633,-87.731716,TN,BIG ROCK,STEWART,161,47
4952,44.404428,-69.156969,ME,MORRILL,WALDO,27,23
56634,47.84687,-95.339274,MN,CLEARBROOK,CLEARWATER,29,27
60921,40.728344,-88.294848,IL,CHATSWORTH,LIVINGSTON,105,17
64748,37.362619,-94.140158,MO,GOLDEN CITY,BARTON,11,29
71027,32.244343,-93.657366,LA,FRIERSON,DE SOTO,31,22
17407,39.883737,-76.711861,PA,YORK,YORK,133,42
63967,36.940577,-90.503854,MO,WILLIAMSVILLE,WAYNE,223,29
71032,32.094172,-93.769557,LA,GRAND CANE,DE SOTO,31,22
61020,42.110581,-89.088139,IL,DAVIS JUNCTION,OGLE,141,17
78592,26.082202,-97.838478,TX,SANTA MARIA,CAMERON,61,48
16639,40.676146,-78.43843,PA,FALLENTIMBER,CAMBRIA,21,42
13839,42.241856,-75.258444,NY,SIDNEY CENTER,DELAWARE,25,36
46705,41.526979,-85.053884,IN,ASHLEY,DE KALB,33,18
35974,34.364127,-86.021756,AL,GERALDINE,DE KALB,49,1
12775,41.615014,-74.580257,NY,ROCK HILL,SULLIVAN,105,36
68781,42.031934,-97.862585,NE,TILDEN,MADISON,119,31
71018,32.791962,-93.474873,LA,COTTON VALLEY,WEBSTER,119,22
20137,38.808712,-77.725592,VA,BROAD RUN,FAUQUIER,61,51
73773,36.267664,-97.88984,OK,WAUKOMIS,GARFIELD,47,40
31075,32.339595,-82.964866,GA,RENTZ,LAURENS,175,13
57438,45.07111,-99.124594,SD,FAULKTON,FAULK,49,46
43106,39.640057,-83.410564,OH,BLOOMINGBURG,FAYETTE,47,39
49719,46.001516,-84.274977,MI,CEDARVILLE,MACKINAC,97,26
50236,42.158161,-93.493412,IA,ROLAND,STORY,169,19
15729,40.705596,-78.912689,PA,COMMODORE,INDIANA,63,42
3745,43.472002,-72.32827,NH,CORNISH,SULLIVAN,19,33
61369,40.985105,-89.162002,IL,TOLUCA,MARSHALL,123,17
95573,40.962011,-123.642928,CA,WILLOW CREEK,HUMBOLDT,23,6
27829,35.690419,-77.636238,NC,FOUNTAIN,PITT,147,37
98858,47.63324,-119.720841,WA,WATERVILLE,DOUGLAS,17,53
31323,31.71452,-81.452988,GA,RICEBORO,LIBERTY,179,13
68017,41.059931,-96.640842,NE,CERESCO,SAUNDERS,155,31
72125,35.043708,-92.801284,AR,PERRY,PERRY,105,5
61285,41.982641,-90.060929,IL,THOMSON,CARROLL,15,17
44064,41.602988,-81.046682,OH,MONTVILLE,GEAUGA,55,39
53543,43.050273,-90.33266,WI,HIGHLAND,IOWA,49,55
30823,33.231204,-82.461723,GA,STAPLETON,JEFFERSON,163,13
56528,46.520712,-95.787552,MN,DENT,OTTER TAIL,111,27
25265,38.982702,-81.963933,WV,NEW HAVEN,MASON,53,54
67867,37.584218,-100.433878,KS,MONTEZUMA,GRAY,69,20
76639,31.879287,-96.665418,TX,DAWSON,NAVARRO,349,48
49729,45.162339,-85.29322,MI,ELLSWORTH,ANTRIM,9,26
43457,41.259858,-83.417212,OH,RISINGSUN,WOOD,173,39
18844,41.711394,-75.895689,PA,SPRINGVILLE,SUSQUEHANNA,115,42
54234,45.18449,-87.104683,WI,SISTER BAY,DOOR,29,55
47848,39.044051,-87.261967,IN,DUGGER,SULLIVAN,153,18
16112,40.957993,-80.493479,PA,BESSEMER,LAWRENCE,73,42
5486,44.625673,-73.309252,VT,SOUTH HERO,GRAND ISLE,13,50
22610,38.818464,-78.27854,VA,BENTONVILLE,WARREN,187,51
22637,39.253719,-78.348104,VA,GORE,FREDERICK,69,51
28432,34.176032,-78.796542,NC,CLARENDON,COLUMBUS,47,37
13304,43.235098,-75.159727,NY,BARNEVELD,ONEIDA,65,36
15952,40.301131,-78.763685,PA,SALIX,CAMBRIA,21,42
28017,35.255584,-81.649487,NC,BOILING SPRINGS,CLEVELAND,45,37
58622,46.87821,-103.182235,ND,BELFIELD,STARK,89,38
27849,36.064772,-77.203161,NC,LEWISTON WOODVILLE,BERTIE,15,37
12472,41.851042,-74.070249,NY,ROSENDALE,ULSTER,111,36
1071,42.169224,-72.854502,MA,RUSSELL,HAMPDEN,13,25
86035,35.367164,-110.997505,AZ,LEUPP,COCONINO,5,4
79250,33.933616,-101.664977,TX,PETERSBURG,HALE,189,48
